"age","matricule","nationality","place_birth","sex","province","household_duties","relation_to_activity1","relation_to_activity2"
18,"11942_5231",1,1,6,48,4,4,7
13,"11943_5231",1,1,1,48,1,4,4
13,"11944_5231",1,1,1,48,1,1,1
10,"11945_5231",1,1,6,48,1,4,4
5,"11946_5231",1,1,6,48,2,4,4
4,"11947_5231",1,1,6,48,2,4,4
8,"11948_5232",1,1,1,20,2,1,2
9,"11949_5233",1,1,1,1,1,1,2
5,"11950_5234",1,1,6,48,2,4,4
12,"11951_5234",1,1,1,48,1,1,2
6,"11952_5234",1,1,6,48,2,1,2
12,"11953_5234",1,1,6,48,1,1,2
11,"11954_5235",1,1,6,1,1,1,2
6,"11955_5235",1,1,6,1,2,2,6
12,"11956_5235",1,2,1,1,1,1,2
17,"11957_5236",1,1,1,20,1,4,4
13,"11958_5236",2,3,6,20,1,1,2
12,"11959_5236",1,1,1,20,1,1,2
17,"11960_5237",1,2,6,48,1,4,4
13,"11961_5238",1,1,6,48,1,4,4
5,"11962_5239",1,1,6,20,1,4,7
12,"11963_5239",1,1,6,20,1,1,2
12,"11964_5239",1,1,1,20,1,1,2
11,"11965_5240",1,2,1,48,1,1,1
8,"11966_5240",1,1,6,48,1,2,5
11,"11967_5241",1,1,1,20,1,1,2
16,"11968_5242",1,1,1,20,2,4,7
15,"11969_5242",1,2,6,20,1,4,4
14,"11970_5243",1,2,6,20,1,1,2
13,"11971_5244",1,1,6,48,1,4,4
2,"11972_5245",1,1,6,20,NA,NA,NA
6,"11973_5245",1,1,6,20,1,1,2
14,"11974_5246",1,1,1,20,1,4,4
14,"11975_5246",1,2,6,20,1,4,4
10,"11976_5247",1,1,1,1,1,2,5
12,"11977_5248",1,1,1,48,1,1,2
15,"11978_5249",1,1,6,20,1,4,4
2,"11979_5250",1,1,6,1,NA,NA,NA
2,"11980_5250",1,1,6,1,NA,NA,NA
1,"11981_5250",1,3,6,1,NA,NA,NA
10,"11982_5250",1,3,1,1,2,2,6
8,"11983_5250",2,3,6,1,1,4,4
10,"11984_5251",1,2,6,48,1,1,2
10,"11985_5251",1,2,1,48,1,1,2
4,"11986_5251",1,1,6,48,1,4,4
3,"11987_5251",1,1,6,48,NA,NA,NA
3,"11988_5251",1,1,6,48,NA,NA,NA
14,"11989_5252",1,2,1,48,1,4,4
11,"11990_5253",1,1,1,20,1,1,2
13,"11991_5254",1,1,6,1,1,1,2
14,"11992_5254",1,1,1,1,1,4,4
15,"11993_5255",1,1,6,20,1,4,4
16,"11994_5255",1,2,1,20,2,4,7
13,"11995_5256",1,1,1,48,1,4,4
13,"11996_5256",1,2,6,48,2,4,7
6,"11997_5256",1,1,1,48,1,1,2
16,"11998_5257",1,1,1,1,1,4,4
8,"11999_5258",1,1,1,20,1,1,2
8,"12000_5259",2,3,6,48,1,2,5
2,"12001_5259",1,1,6,48,NA,NA,NA
4,"12002_5259",1,3,1,48,3,4,4
13,"12003_5260",1,1,6,20,1,1,2
6,"12004_5260",1,1,6,20,2,4,7
13,"12005_5260",1,1,1,20,1,1,2
15,"12006_5261",1,2,6,48,1,4,4
3,"12007_5262",1,1,6,48,NA,NA,NA
11,"12008_5262",1,3,6,48,1,1,2
18,"12009_5263",1,2,6,1,3,4,7
14,"12010_5264",2,3,6,48,1,4,4
13,"12011_5265",1,1,6,48,1,1,2
13,"12012_5265",1,1,1,48,1,1,2
6,"12013_5265",1,1,6,48,2,1,2
6,"12014_5265",1,1,6,48,2,1,2
10,"12015_5266",1,1,6,48,1,1,2
12,"12016_5267",1,1,1,48,1,4,4
14,"12017_5268",1,1,1,1,1,1,1
13,"12018_5268",1,2,6,1,1,1,2
17,"12019_5269",1,1,1,20,2,4,7
16,"12020_5269",1,1,6,20,1,4,4
10,"12021_5270",1,1,1,20,1,4,4
10,"12022_5270",1,1,6,20,1,1,2
4,"12023_5270",1,1,6,20,4,4,4
2,"12024_5271",2,1,6,1,NA,NA,NA
9,"12025_5271",2,3,6,1,1,4,4
1,"12026_5271",2,1,6,1,NA,NA,NA
2,"12027_5271",2,1,1,1,NA,NA,NA
10,"12028_5271",2,3,1,1,1,1,2
9,"12029_5272",1,2,6,20,1,1,2
9,"12030_5272",1,2,1,20,1,1,2
2,"12031_5272",1,1,6,20,NA,NA,NA
2,"12032_5272",1,1,6,20,NA,NA,NA
9,"12033_5273",1,1,1,20,2,1,1
9,"12034_5273",1,1,6,20,1,1,2
7,"12035_5274",1,1,1,48,1,1,2
12,"12036_5275",1,1,6,20,1,2,5
12,"12037_5275",1,1,1,20,1,1,2
5,"12038_5275",1,1,1,20,2,4,4
4,"12039_5275",1,1,1,20,2,4,7
9,"12040_5276",1,1,1,20,1,1,2
9,"12041_5276",1,1,6,20,1,1,2
3,"12042_5276",1,1,6,20,NA,NA,NA
2,"12043_5276",1,1,1,20,NA,NA,NA
12,"12044_5277",1,2,1,20,4,4,7
11,"12045_5277",1,1,6,20,1,4,4
18,"12046_5278",1,1,1,48,4,4,7
11,"12047_5278",1,1,6,48,1,1,2
14,"12048_5279",1,1,6,20,1,4,4
14,"12049_5279",1,1,1,20,2,4,7
10,"12050_5279",1,1,1,20,3,4,7
4,"12051_5279",1,1,6,20,3,4,4
4,"12052_5279",1,1,1,20,3,4,4
11,"12053_5280",1,3,1,20,1,1,2
4,"12054_5280",1,1,1,20,2,4,4
14,"12055_5281",1,1,6,48,1,4,4
14,"12056_5281",1,1,1,48,1,4,4
11,"12057_5282",1,1,1,48,1,1,2
4,"12058_5282",1,1,1,48,2,4,4
3,"12059_5282",1,1,6,48,NA,NA,NA
11,"12060_5282",1,1,6,48,1,1,2
13,"12061_5283",1,3,6,20,1,4,4
13,"12062_5283",1,2,1,20,1,4,4
18,"12063_5284",1,2,6,48,1,4,4
15,"12064_5285",1,1,1,1,3,4,7
14,"12065_5285",1,1,6,1,1,4,4
9,"12066_5286",1,1,1,20,1,1,2
8,"12067_5286",1,1,6,20,1,1,2
2,"12068_5286",1,1,6,20,NA,NA,NA
17,"12069_5287",1,2,6,20,1,4,4
9,"12070_5288",1,1,1,20,1,1,1
8,"12071_5288",1,1,6,20,1,1,2
2,"12072_5288",1,1,1,20,NA,NA,NA
1,"12073_5288",1,1,1,20,NA,NA,NA
14,"12074_5289",1,2,6,20,1,4,4
9,"12075_5290",1,1,6,48,1,1,2
9,"12076_5290",1,1,1,48,1,1,2
1,"12077_5290",1,1,6,48,NA,NA,NA
13,"12078_5291",1,2,1,48,2,1,2
13,"12079_5291",1,2,6,48,1,1,2
5,"12080_5291",1,1,1,48,2,4,4
12,"12081_5292",1,1,1,1,2,1,1
13,"12082_5292",1,1,6,1,1,1,1
4,"12083_5292",1,1,6,1,1,4,4
16,"12084_5293",1,2,1,20,1,4,4
14,"12085_5293",1,1,6,20,1,4,4
6,"12086_5293",1,1,1,20,2,1,2
10,"12087_5294",1,1,6,48,1,1,2
10,"12088_5294",1,1,1,48,2,1,2
3,"12089_5294",1,1,6,48,2,NA,NA
11,"12090_5295",1,1,1,20,1,4,4
11,"12091_5295",1,1,6,20,1,1,2
4,"12092_5295",1,1,6,20,1,4,4
3,"12093_5295",1,1,6,20,NA,NA,NA
15,"12094_5296",1,1,1,20,1,4,4
14,"12095_5296",1,1,6,20,1,4,4
13,"12096_5297",1,1,1,20,1,4,4
12,"12097_5297",1,1,6,20,1,1,2
10,"12098_5298",1,2,6,20,1,1,3
2,"12099_5298",1,1,6,20,NA,NA,NA
3,"12100_5298",1,1,6,20,NA,NA,NA
10,"12101_5298",1,1,1,20,1,1,2
16,"12102_5299",1,2,6,20,1,4,4
15,"12103_5299",1,1,6,20,1,4,4
9,"12104_5300",1,1,6,20,1,1,2
13,"12105_5300",1,1,6,20,1,1,2
13,"12106_5300",1,1,1,20,1,4,4
11,"12107_5301",1,1,1,20,1,1,2
7,"12108_5302",1,2,6,20,1,1,2
7,"12109_5302",1,2,1,20,1,1,2
1,"12110_5302",1,1,1,20,NA,NA,NA
1,"12111_5302",1,1,6,20,NA,NA,NA
17,"12112_5303",1,3,1,48,1,4,4
7,"12113_5304",1,1,6,1,1,1,2
7,"12114_5304",1,1,1,1,1,1,2
12,"12115_5305",1,1,1,48,1,1,2
13,"12116_5305",1,2,6,48,1,2,5
7,"12117_5305",1,2,6,48,1,1,2
13,"12118_5306",1,2,6,1,1,1,2
13,"12119_5306",1,2,1,1,1,1,2
10,"12120_5307",1,1,1,48,1,1,2
10,"12121_5307",1,2,6,48,1,1,2
3,"12122_5307",1,1,1,48,NA,NA,NA
3,"12123_5307",1,1,6,48,NA,NA,NA
11,"12124_5308",1,1,6,20,1,1,2
3,"12125_5308",1,1,1,20,NA,NA,NA
13,"12126_5309",1,1,6,20,1,1,2
6,"12127_5309",1,1,1,20,1,1,2
14,"12128_5309",1,1,1,20,1,4,4
17,"12129_5310",1,2,1,20,2,4,7
16,"12130_5310",1,1,6,20,1,4,4
8,"12131_5311",1,3,6,48,1,1,2
3,"12132_5311",1,1,1,48,NA,NA,NA
13,"12133_5312",1,1,6,48,1,2,5
13,"12134_5312",1,1,1,48,2,1,1
8,"12135_5312",1,1,1,48,3,2,6
13,"12136_5313",1,1,1,48,1,1,2
16,"12137_5314",1,1,1,48,1,4,4
15,"12138_5314",1,1,6,48,1,4,4
11,"12139_5315",1,2,6,48,1,1,2
11,"12140_5315",1,1,1,48,1,1,2
4,"12141_5315",1,1,6,48,3,4,4
1,"12142_5316",1,1,6,20,NA,NA,NA
9,"12143_5316",1,1,6,20,1,1,2
2,"12144_5316",1,1,1,20,NA,NA,NA
8,"12145_5316",1,2,1,20,1,1,2
11,"12146_5317",1,1,1,48,1,1,2
10,"12147_5317",1,1,6,48,1,1,2
8,"12148_5318",1,3,6,20,1,2,5
4,"12149_5318",2,3,6,20,1,2,5
1,"12150_5318",1,1,6,20,NA,NA,NA
1,"12151_5318",1,1,1,20,NA,NA,NA
3,"12152_5318",1,1,1,20,NA,NA,NA
8,"12153_5318",2,3,1,20,1,2,5
9,"12154_5319",1,2,6,1,1,1,2
12,"12155_5320",1,1,6,48,1,1,2
18,"12156_5320",1,2,6,48,1,4,4
13,"12157_5321",1,1,6,20,1,1,2
3,"12158_5322",1,1,6,20,NA,NA,NA
10,"12159_5322",1,1,6,20,1,1,2
3,"12160_5322",1,1,1,20,2,NA,NA
10,"12161_5322",1,1,1,20,1,1,1
9,"12162_5323",1,1,1,20,1,1,2
8,"12163_5323",1,1,6,20,1,1,2
2,"12164_5323",1,1,6,20,NA,NA,NA
13,"12165_5324",1,1,1,20,2,1,2
12,"12166_5324",1,1,6,20,1,1,2
5,"12167_5324",1,1,6,20,1,1,2
6,"12168_5325",1,1,1,48,2,1,2
8,"12169_5325",1,1,1,48,2,2,6
13,"12170_5325",1,2,1,48,1,1,2
16,"12171_5326",1,3,6,20,1,4,4
16,"12172_5326",1,1,1,20,1,4,4
7,"12173_5327",1,1,1,48,1,1,2
13,"12174_5327",1,1,1,48,1,1,2
13,"12175_5327",1,2,6,48,1,4,4
11,"12176_5328",1,1,1,20,2,4,7
13,"12177_5329",1,1,6,20,1,4,4
14,"12178_5329",1,1,1,20,1,4,4
5,"12179_5330",1,1,1,20,3,1,2
15,"12180_5330",1,1,1,20,4,4,7
14,"12181_5330",1,1,6,20,4,4,7
9,"12182_5330",1,1,1,20,2,1,2
15,"12183_5331",1,2,1,20,1,4,4
10,"12184_5331",1,1,6,20,1,1,2
14,"12185_5332",1,2,1,48,1,4,4
13,"12186_5332",1,2,6,48,1,4,4
1,"12187_5333",2,1,6,48,NA,NA,NA
7,"12188_5333",2,3,1,48,1,1,2
6,"12189_5333",2,3,6,48,1,4,4
2,"12190_5333",2,1,6,48,NA,NA,NA
17,"12191_5334",1,2,6,20,1,4,4
14,"12192_5335",1,1,6,48,1,4,4
10,"12193_5336",1,1,1,48,2,1,2
9,"12194_5336",1,2,6,48,1,1,2
3,"12195_5336",1,1,6,48,NA,NA,NA
17,"12196_5337",1,1,6,48,2,4,7
17,"12197_5337",1,1,1,48,1,4,4
16,"12198_5338",1,1,1,48,1,4,4
15,"12199_5338",1,1,6,48,1,4,4
3,"12200_5339",1,1,1,48,NA,NA,NA
2,"12201_5339",1,1,1,48,NA,NA,NA
10,"12202_5339",1,1,1,48,1,1,2
9,"12203_5339",1,1,6,48,1,4,4
3,"12204_5340",1,1,1,1,NA,NA,NA
3,"12205_5340",1,1,1,1,NA,NA,NA
12,"12206_5340",1,1,1,1,1,1,2
16,"12207_5341",1,1,6,20,1,4,4
10,"12208_5341",1,1,6,20,1,1,2
10,"12209_5341",1,1,6,20,1,1,2
4,"12210_5341",1,1,6,20,2,4,4
3,"12211_5341",1,1,6,20,NA,NA,NA
11,"12212_5341",1,1,1,20,1,1,2
16,"12213_5342",1,2,1,48,1,4,4
15,"12214_5342",1,2,6,48,1,4,4
9,"12215_5343",1,1,6,20,1,1,2
11,"12216_5343",1,1,1,20,1,1,2
11,"12217_5344",1,1,1,48,1,4,7
11,"12218_5344",1,2,6,48,1,1,1
5,"12219_5344",1,1,6,48,3,4,4
4,"12220_5344",1,1,1,48,3,4,4
6,"12221_5345",1,1,1,48,1,1,2
14,"12222_5346",1,1,1,48,1,4,4
13,"12223_5346",1,2,6,48,1,4,4
11,"12224_5347",1,3,6,48,2,4,7
9,"12225_5347",2,3,6,48,1,4,4
11,"12226_5348",2,3,1,20,2,1,2
11,"12227_5348",1,3,6,20,1,1,2
5,"12228_5348",1,3,1,20,2,1,2
6,"12229_5348",2,3,1,20,2,4,7
10,"12230_5349",1,1,6,1,1,1,2
3,"12231_5349",1,1,1,1,NA,NA,NA
4,"12232_5349",1,1,1,1,2,4,4
13,"12233_5350",1,2,1,48,1,1,2
12,"12234_5350",1,2,6,48,1,4,4
6,"12235_5350",1,1,6,48,1,4,4
18,"12236_5351",1,1,1,48,1,4,4
15,"12237_5351",1,1,6,48,1,4,4
15,"12238_5352",1,2,6,48,1,4,4
15,"12239_5352",1,1,1,48,1,4,4
13,"12240_5353",1,2,1,48,1,4,4
7,"12241_5353",1,1,6,48,1,1,2
14,"12242_5354",1,2,6,48,1,4,4
16,"12243_5355",1,2,6,48,1,4,4
16,"12244_5355",1,2,1,48,1,4,4
13,"12245_5356",1,1,6,20,1,4,4
14,"12246_5357",1,1,1,48,1,4,4
12,"12247_5357",1,3,6,48,1,1,2
5,"12248_5358",1,1,6,20,1,1,2
11,"12249_5358",1,3,6,20,1,1,2
14,"12250_5359",1,1,6,48,1,4,4
14,"12251_5359",1,1,1,48,3,4,7
7,"12252_5359",1,1,6,48,2,1,1
7,"12253_5359",1,1,1,48,3,1,1
1,"12254_5359",1,1,6,48,NA,NA,NA
9,"12255_5360",2,3,1,48,1,2,5
9,"12256_5360",2,3,6,48,1,4,4
9,"12257_5361",1,1,6,20,1,1,2
11,"12258_5362",1,1,6,1,1,1,2
3,"12259_5362",1,1,1,1,NA,NA,NA
3,"12260_5363",2,3,1,48,NA,NA,NA
8,"12261_5363",2,3,1,48,1,1,2
7,"12262_5363",2,3,6,48,1,1,2
3,"12263_5364",1,1,6,48,NA,NA,NA
4,"12264_5364",1,1,1,48,4,4,4
12,"12265_5364",1,1,6,48,1,2,5
12,"12266_5364",1,1,1,48,1,1,2
11,"12267_5365",1,2,6,1,1,1,2
3,"12268_5365",1,1,1,1,3,NA,NA
5,"12269_5365",1,1,1,1,3,4,4
14,"12270_5366",1,1,1,48,1,4,4
17,"12271_5367",1,2,6,48,1,4,4
13,"12272_5368",1,1,6,48,1,2,5
12,"12273_5369",1,1,1,20,1,1,2
12,"12274_5369",1,1,6,20,1,1,2
4,"12275_5369",1,3,6,20,2,4,4
5,"12276_5369",1,1,6,20,2,1,2
11,"12277_5370",1,1,1,1,1,1,2
10,"12278_5371",2,3,6,48,1,1,2
13,"12279_5372",1,1,1,1,1,4,4
13,"12280_5373",1,2,6,1,1,1,2
17,"12281_5374",1,2,6,20,1,4,4
13,"12282_5375",1,2,1,1,1,4,4
5,"12283_5375",1,1,6,1,2,4,4
13,"12284_5375",1,2,6,1,1,4,4
14,"12285_5376",1,2,6,1,1,4,4
14,"12286_5376",1,2,1,1,4,4,7
8,"12287_5377",1,1,1,48,1,1,1
12,"12288_5378",1,1,6,48,1,1,2
5,"12289_5378",1,1,6,48,2,1,2
11,"12290_5379",1,1,1,1,1,1,2
8,"12291_5380",1,1,6,48,1,1,2
7,"12292_5380",1,1,1,48,1,1,2
1,"12293_5380",1,1,1,48,NA,NA,NA
13,"12294_5381",1,1,6,20,1,4,4
13,"12295_5381",1,1,1,20,2,1,2
6,"12296_5382",1,1,1,48,1,1,2
12,"12297_5382",1,2,6,48,1,4,4
13,"12298_5382",1,1,1,48,1,4,4
13,"12299_5383",1,1,1,48,1,4,4
12,"12300_5383",1,2,6,48,1,1,2
4,"12301_5383",1,1,1,48,2,4,4
16,"12302_5384",1,1,6,20,1,4,4
14,"12303_5385",1,1,1,48,1,1,2
13,"12304_5385",1,1,6,48,1,4,4
4,"12305_5385",1,1,1,48,2,4,4
12,"12306_5386",1,1,1,20,1,1,2
14,"12307_5387",1,1,6,48,1,4,4
12,"12308_5387",1,2,1,48,1,1,2
3,"12309_5388",1,1,1,20,NA,NA,NA
11,"12310_5388",1,1,6,20,1,4,4
11,"12311_5388",1,2,1,20,1,1,2
5,"12312_5388",1,1,1,20,3,1,2
12,"12313_5389",1,2,6,48,1,1,2
10,"12314_5389",1,1,1,48,1,1,2
17,"12315_5390",1,1,1,48,1,4,4
16,"12316_5390",1,1,6,48,1,4,4
10,"12317_5391",1,1,1,48,1,1,2
9,"12318_5391",1,1,6,48,1,1,2
2,"12319_5391",1,1,6,48,NA,NA,NA
10,"12320_5392",1,1,1,20,1,1,2
10,"12321_5392",1,1,6,20,1,1,2
4,"12322_5392",1,1,1,20,2,4,4
7,"12323_5393",1,1,6,48,1,1,2
14,"12324_5394",1,1,1,48,1,4,4
13,"12325_5394",1,2,6,48,1,4,4
8,"12326_5394",1,1,1,48,2,1,2
12,"12327_5395",1,1,1,48,1,2,5
11,"12328_5395",1,1,6,48,1,1,2
4,"12329_5395",1,1,1,48,1,4,4
13,"12330_5396",1,1,1,48,1,1,1
13,"12331_5396",1,2,6,48,1,1,2
5,"12332_5396",1,1,1,48,2,1,2
